user_id,age,gender,location,preferred_language,device_type,payment_method,auto_renew,plan_changes,subscription_start_date,subscription_end_date,months_using,total_revenue_inr,completion_rate,peak_hour_streaming,avg_genre_diversity,most_watched_genre
user_0194,55,Male,Port Robertton,Telugu,Tablet,Credit Card,True,0,2022-06-24,2024-07-13,25,26629.5,0.79,Night,4,Action
user_0195,33,Female,New Meganside,Bengali,Smart TV,Debit Card,True,1,2023-03-14,2024-07-06,16,15338.59,0.93,Night,2,Action
user_0196,42,Female,Ryanberg,Marathi,Mobile,Net Banking,True,1,2023-11-30,2024-11-24,12,11503.94,0.51,Evening,1,Romance
user_0197,20,Female,Howardburgh,English,Tablet,Debit Card,True,0,2022-10-24,2024-07-15,21,22368.78,0.48,Morning,4,Drama
user_0198,28,Male,Maloneberg,Spanish,Mobile,Wallet,True,0,2023-05-23,2026-03-08,34,36216.12,0.75,Evening,2,Romance
user_0199,42,Female,Erikborough,Tamil,Smart TV,Credit Card,True,0,2022-10-01,2025-02-17,29,30890.22,0.73,Night,1,Thriller
user_0200,45,Male,South Kimberlymouth,Telugu,Mobile,UPI,True,0,2022-08-20,2023-09-14,13,13847.34,0.76,Evening,3,Romance
user_0201,40,Other,Henryhaven,Telugu,Tablet,UPI,True,0,2023-04-15,2023-10-12,6,6391.08,0.44,Afternoon,1,Comedy
user_0202,60,Female,Craigland,English,Smart TV,Debit Card,True,0,2023-07-27,2023-08-26,1,1065.18,0.77,Evening,3,Drama
user_0203,69,Male,Port Charlotte,Tamil,Laptop,Wallet,True,1,2023-08-04,2025-07-24,24,23007.89,0.43,Night,4,Comedy
user_0204,67,Male,Lake Suzanne,Tamil,Laptop,Debit Card,True,1,2023-04-14,2026-02-27,35,33553.17,0.89,Night,3,Drama
user_0205,26,Male,East Christophertown,Tamil,Mobile,Net Banking,False,0,2023-01-30,2023-08-28,7,7456.26,0.54,Night,1,Romance
user_0206,67,Male,Michaelmouth,English,Desktop,Credit Card,True,1,2023-02-14,2025-06-03,28,26842.54,0.71,Evening,4,Drama
user_0207,51,Male,Robertstown,Telugu,Desktop,Net Banking,True,1,2023-02-22,2024-03-18,13,12462.61,0.97,Evening,1,Comedy
user_0208,64,Male,New Juliaberg,English,Desktop,Net Banking,True,0,2022-12-26,2023-11-21,11,11716.98,0.59,Evening,4,Drama
user_0209,43,Female,Annafurt,Telugu,Smart TV,Debit Card,True,0,2022-09-12,2022-11-11,2,2130.36,0.59,Morning,3,Drama
user_0210,38,Male,New Sarahshire,Marathi,Tablet,Credit Card,True,0,2022-10-28,2024-06-19,20,21303.6,0.88,Night,4,Drama
user_0211,42,Male,Hannahburgh,Bengali,Smart TV,Net Banking,True,1,2023-08-06,2024-07-01,11,10545.28,0.51,Afternoon,1,Drama
user_0212,51,Male,Lake Raven,Telugu,Tablet,Debit Card,True,0,2022-09-20,2023-05-18,8,8521.44,0.53,Evening,4,Romance
user_0213,36,Male,Joseborough,Tamil,Desktop,Credit Card,True,1,2023-10-13,2023-11-12,1,958.66,0.52,Night,2,Action
user_0214,62,Female,Scottfort,English,Smart TV,UPI,True,1,2023-10-14,2026-04-01,30,28759.86,0.48,Night,2,Documentary
user_0215,34,Male,Gallaghermouth,Hindi,Tablet,Net Banking,True,0,2023-11-21,2024-04-19,5,5325.9,0.61,Evening,2,Comedy
user_0216,40,Female,South Emily,Telugu,Smart TV,UPI,True,0,2023-07-04,2023-08-03,1,1065.18,0.97,Night,4,Action
user_0217,64,Female,Berryhaven,Marathi,Tablet,Debit Card,True,0,2024-01-20,2025-03-15,14,14912.52,0.84,Evening,2,Action
user_0218,49,Female,Michaelfurt,Telugu,Smart TV,Wallet,True,0,2024-01-18,2025-08-10,19,20238.42,0.59,Afternoon,2,Comedy
user_0219,59,Female,South Kimberlyburgh,Tamil,Desktop,Wallet,True,0,2022-07-07,2023-03-04,8,8521.44,0.92,Night,2,Action
user_0220,62,Female,Lake Jeffreyport,Bengali,Tablet,Debit Card,True,0,2022-10-26,2023-10-21,12,12782.16,0.63,Evening,2,Romance
user_0221,51,Female,East Tiffanyfurt,Telugu,Laptop,Debit Card,True,0,2023-04-15,2025-02-03,22,23433.96,0.97,Night,1,Action
user_0222,51,Male,Port Douglasmouth,Telugu,Desktop,Credit Card,True,0,2023-01-29,2025-11-14,34,36216.12,0.72,Evening,4,Horror
user_0223,27,Female,South Rebeccafurt,Bengali,Mobile,Credit Card,True,0,2023-05-03,2024-11-23,19,20238.42,0.53,Night,3,Sci-Fi
user_0224,43,Male,Smithberg,Telugu,Tablet,UPI,True,0,2024-02-03,2026-09-20,32,34085.76,0.82,Night,3,Drama
user_0225,50,Male,Hilltown,Tamil,Desktop,UPI,True,1,2024-03-28,2025-02-21,11,10545.28,0.78,Evening,2,Comedy
user_0226,24,Other,North Randall,Telugu,Tablet,Wallet,True,0,2023-12-26,2026-10-11,34,36216.12,0.91,Evening,4,Romance
user_0227,64,Female,Taylorstad,Tamil,Desktop,Net Banking,True,0,2022-11-22,2024-05-15,18,19173.24,0.5,Night,3,Romance
user_0228,53,Other,Deckerberg,English,Tablet,UPI,True,0,2022-10-23,2023-02-20,4,4260.72,0.85,Morning,2,Comedy
user_0229,55,Male,South Melissa,English,Laptop,Credit Card,True,0,2023-01-17,2025-11-02,34,36216.12,0.97,Evening,2,Sci-Fi
user_0230,25,Male,Rogerberg,Tamil,Tablet,Debit Card,True,0,2023-09-30,2025-12-18,27,28759.86,0.76,Afternoon,3,Comedy
user_0231,52,Male,Lake Amy,English,Desktop,Debit Card,True,0,2023-04-19,2023-10-16,6,6391.08,0.51,Evening,3,Comedy
user_0232,34,Female,Corymouth,Tamil,Smart TV,Credit Card,True,0,2022-07-15,2023-05-11,10,10651.8,0.93,Night,1,Horror
user_0233,45,Male,Lisamouth,Marathi,Desktop,Debit Card,True,0,2022-06-12,2024-10-29,29,30890.22,0.56,Evening,2,Romance
user_0234,49,Male,Smithton,Telugu,Desktop,Wallet,True,0,2024-03-21,2024-06-19,3,3195.54,0.89,Evening,3,Drama
user_0235,44,Male,Charlesborough,Hindi,Laptop,Debit Card,True,0,2024-04-14,2024-05-14,1,1065.18,0.73,Afternoon,3,Horror
user_0236,40,Female,Ethanchester,Spanish,Smart TV,Net Banking,True,0,2023-01-14,2023-06-13,5,5325.9,0.95,Night,2,Horror
user_0237,53,Other,West Michaelside,Telugu,Smart TV,Net Banking,True,0,2024-03-29,2025-05-23,14,14912.52,0.77,Night,4,Drama
user_0238,61,Male,Rossmouth,English,Mobile,Net Banking,True,0,2023-02-20,2024-06-14,16,17042.88,0.47,Evening,1,Comedy
user_0239,54,Male,Parkermouth,Marathi,Tablet,Wallet,True,1,2024-03-01,2025-07-24,17,16297.25,0.81,Afternoon,2,Romance
user_0240,33,Male,Odonnellbury,Hindi,Laptop,Debit Card,True,0,2023-12-29,2026-09-14,33,35150.94,0.97,Evening,3,Horror
user_0241,34,Male,Port Craigtown,English,Smart TV,Net Banking,True,0,2024-01-03,2025-04-27,16,17042.88,0.61,Evening,1,Drama
user_0242,60,Female,Lake Patricia,Marathi,Tablet,Wallet,True,0,2023-06-07,2024-04-02,10,10651.8,0.61,Afternoon,4,Romance
user_0243,54,Other,Jessicamouth,Hindi,Tablet,Credit Card,True,0,2024-04-28,2026-04-18,24,25564.32,0.46,Evening,1,Comedy
user_0244,28,Male,Angelamouth,Hindi,Desktop,Wallet,True,0,2024-03-20,2025-04-14,13,13847.34,0.82,Afternoon,1,Drama
user_0245,63,Female,Khanville,Telugu,Desktop,Net Banking,False,0,2022-12-22,2024-12-11,24,25564.32,0.84,Night,1,Comedy
user_0246,59,Female,Adamsbury,Telugu,Smart TV,Credit Card,False,2,2022-05-31,2025-03-16,34,32594.51,0.63,Afternoon,4,Comedy
user_0247,65,Male,West Matthew,Hindi,Smart TV,Wallet,True,0,2022-10-09,2023-11-03,13,13847.34,0.54,Evening,2,Thriller
user_0248,64,Female,Johnsonchester,Marathi,Tablet,Debit Card,True,0,2023-01-15,2024-10-06,21,22368.78,0.64,Evening,2,Comedy
user_0249,47,Female,New Jesse,Hindi,Laptop,Wallet,True,0,2024-02-28,2024-10-25,8,8521.44,0.91,Evening,4,Comedy
user_0250,42,Female,Karenhaven,English,Desktop,Net Banking,True,0,2022-05-27,2023-09-19,16,17042.88,0.91,Night,3,Comedy
user_0251,52,Female,South Gregoryside,Marathi,Mobile,Wallet,True,0,2022-07-11,2022-09-09,2,2130.36,0.89,Evening,3,Horror
user_0252,22,Female,Charlesborough,Marathi,Mobile,Wallet,True,0,2023-03-15,2024-11-04,20,21303.6,0.95,Afternoon,3,Action
user_0253,59,Female,Lake Annette,Bengali,Desktop,Wallet,False,0,2022-06-27,2022-11-24,5,5325.9,0.9,Afternoon,2,Comedy
user_0254,69,Male,Salazarbury,Marathi,Desktop,Net Banking,False,1,2023-04-28,2024-04-22,12,11503.94,0.62,Evening,3,Drama
user_0255,33,Female,Fisherbury,Marathi,Tablet,Credit Card,True,0,2023-06-17,2025-05-07,23,24499.14,0.63,Night,1,Horror
user_0256,43,Male,Beverlymouth,Marathi,Smart TV,Debit Card,True,0,2024-04-28,2026-03-19,23,24499.14,0.95,Night,1,Thriller
user_0257,67,Female,Rowebury,English,Laptop,Net Banking,True,0,2023-12-05,2024-06-02,6,6391.08,0.97,Night,2,Action
user_0258,49,Male,East Linda,Tamil,Mobile,Wallet,False,0,2023-02-05,2024-09-27,20,21303.6,0.8,Night,3,Romance
user_0259,35,Female,Joneschester,Marathi,Desktop,Credit Card,True,1,2023-04-19,2025-06-07,26,24925.21,0.88,Evening,2,Romance
user_0260,64,Male,South Jessicahaven,Tamil,Smart TV,Debit Card,True,0,2023-07-11,2025-08-29,26,27694.68,0.68,Night,1,Horror
user_0261,36,Male,Maryburgh,Spanish,Desktop,Wallet,True,1,2022-09-04,2023-09-29,13,12462.61,0.73,Afternoon,2,Drama
user_0262,40,Male,West Sara,English,Mobile,Wallet,True,1,2022-07-16,2024-10-03,27,25883.87,0.88,Evening,3,Romance
user_0263,31,Male,South Karen,Marathi,Laptop,Net Banking,True,0,2022-05-31,2025-04-15,35,37281.3,1.0,Evening,4,Drama
user_0264,43,Male,Jacobton,Spanish,Mobile,Wallet,True,0,2023-12-08,2026-09-23,34,36216.12,0.58,Evening,1,Action
user_0265,55,Male,West Henryland,Telugu,Tablet,UPI,False,0,2023-05-15,2025-09-01,28,29825.04,0.49,Night,3,Horror
user_0266,55,Female,Mataborough,Hindi,Desktop,Wallet,True,0,2022-12-03,2024-10-23,23,24499.14,0.53,Evening,3,Romance
user_0267,53,Female,Russoland,Spanish,Smart TV,Debit Card,True,0,2023-04-22,2024-06-15,14,14912.52,0.7,Evening,1,Thriller
user_0268,26,Female,East Melody,Tamil,Smart TV,UPI,True,0,2023-10-16,2026-08-31,35,37281.3,0.55,Afternoon,4,Documentary
user_0269,46,Male,West Brianside,Telugu,Laptop,UPI,True,0,2023-05-04,2025-12-19,32,34085.76,0.65,Afternoon,1,Comedy
user_0270,30,Female,Port Elizabeth,Hindi,Desktop,Debit Card,False,0,2023-08-14,2023-10-13,2,2130.36,0.81,Afternoon,4,Action
user_0271,52,Male,Hollandville,English,Desktop,UPI,True,0,2024-03-05,2025-10-26,20,21303.6,0.53,Evening,4,Drama
user_0272,28,Male,Port Michaelfort,Bengali,Mobile,Credit Card,True,1,2023-12-28,2024-12-22,12,11503.94,0.52,Afternoon,1,Drama
user_0273,59,Female,Lake Felicia,Telugu,Smart TV,UPI,True,0,2023-03-01,2025-06-18,28,29825.04,0.87,Evening,2,Thriller
user_0274,28,Male,Briggstown,Marathi,Laptop,Debit Card,True,0,2023-07-01,2023-10-29,4,4260.72,0.49,Evening,3,Sci-Fi
user_0275,58,Female,Lauraton,Tamil,Smart TV,Debit Card,True,0,2022-10-04,2024-07-25,22,23433.96,0.8,Evening,3,Drama
user_0276,31,Male,East Rebeccamouth,Marathi,Smart TV,Wallet,True,0,2023-12-02,2024-01-31,2,2130.36,0.99,Night,4,Romance
user_0277,68,Female,Jennifertown,Telugu,Laptop,Debit Card,False,0,2023-07-06,2024-03-02,8,8521.44,0.57,Afternoon,3,Romance
user_0278,68,Female,South Sydney,Spanish,Laptop,Net Banking,True,0,2023-07-24,2023-12-21,5,5325.9,0.53,Evening,4,Romance
user_0279,63,Male,South Sarahberg,Hindi,Smart TV,Credit Card,True,0,2023-02-05,2025-11-21,34,36216.12,0.82,Night,4,Horror
user_0280,27,Male,Port Rachel,Hindi,Laptop,Wallet,True,0,2023-12-04,2026-09-19,34,36216.12,0.44,Night,1,Romance
user_0281,62,Female,West Colleen,Telugu,Tablet,Net Banking,True,0,2023-08-17,2024-01-14,5,5325.9,0.65,Evening,2,Thriller
user_0282,67,Female,Victoriaberg,Telugu,Mobile,Debit Card,True,0,2023-10-22,2026-09-06,35,37281.3,0.4,Evening,2,Romance
user_0283,45,Female,Lindseyton,Marathi,Desktop,Wallet,True,0,2022-07-21,2023-09-14,14,14912.52,0.65,Afternoon,2,Thriller
user_0284,41,Female,East Brandonfurt,Marathi,Desktop,Debit Card,False,0,2023-04-20,2024-10-11,18,19173.24,0.68,Afternoon,1,Drama
user_0285,51,Male,Austinstad,Hindi,Desktop,Debit Card,True,0,2022-10-01,2025-05-18,32,34085.76,0.45,Evening,1,Comedy
user_0286,57,Female,East Davidborough,Telugu,Mobile,Net Banking,True,1,2023-12-12,2025-12-01,24,23007.89,0.53,Morning,4,Drama
user_0287,68,Male,Jessetown,Tamil,Tablet,Net Banking,True,0,2024-03-24,2025-05-18,14,14912.52,0.49,Evening,3,Drama
user_0288,20,Male,North Amandaside,Hindi,Desktop,UPI,True,0,2022-11-09,2023-03-09,4,4260.72,0.41,Night,2,Thriller
user_0289,62,Other,Wardfurt,Hindi,Desktop,Debit Card,True,1,2022-06-10,2024-07-29,26,24925.21,0.93,Evening,3,Documentary
user_0290,56,Male,Jasonhaven,Telugu,Tablet,Net Banking,True,1,2022-06-27,2025-03-13,33,31635.85,0.94,Night,3,Romance
user_0291,49,Male,New Calvinland,Marathi,Smart TV,UPI,True,0,2022-07-07,2023-06-02,11,11716.98,0.76,Night,3,Action
user_0292,20,Female,Alexisport,Tamil,Tablet,Net Banking,True,0,2022-12-29,2023-11-24,11,11716.98,0.77,Evening,2,Action
user_0293,63,Male,New Diana,Spanish,Smart TV,Debit Card,True,0,2022-10-22,2024-03-15,17,18108.06,0.79,Evening,2,Action
user_0294,39,Female,West Cody,English,Laptop,Wallet,True,0,2022-06-22,2022-08-21,2,2130.36,0.77,Afternoon,2,Drama
user_0295,42,Male,New Rachelhaven,Tamil,Smart TV,Debit Card,True,0,2023-03-11,2025-08-27,30,31955.4,0.97,Evening,3,Action
user_0296,48,Female,Port Jeremiahfurt,Tamil,Desktop,Credit Card,True,0,2023-10-16,2024-03-14,5,5325.9,0.9,Night,2,Drama
user_0297,67,Male,North Sylviafort,Spanish,Mobile,Credit Card,True,0,2023-04-07,2025-01-26,22,23433.96,0.6,Evening,4,Action
user_0298,46,Male,West Alejandraborough,Hindi,Desktop,Credit Card,True,1,2022-07-07,2024-04-27,22,21090.56,0.68,Evening,2,Comedy
user_0299,67,Male,South Cherylport,Tamil,Laptop,UPI,True,1,2024-04-16,2026-06-05,26,24925.21,0.55,Evening,4,Comedy
user_0300,45,Male,Ramirezhaven,Telugu,Desktop,Net Banking,True,0,2023-12-08,2026-06-25,31,33020.58,0.58,Evening,4,Action
user_0301,26,Male,New Paigefurt,English,Mobile,Net Banking,True,0,2024-04-11,2026-10-28,31,33020.58,0.99,Evening,2,Thriller
user_0302,35,Male,Markborough,Telugu,Mobile,UPI,True,0,2024-04-25,2026-11-11,31,33020.58,0.86,Evening,1,Action
user_0303,42,Male,Port Nichole,Hindi,Desktop,Credit Card,True,0,2022-08-13,2025-04-29,33,35150.94,0.85,Afternoon,4,Action
user_0304,45,Female,Lake Bryan,Tamil,Mobile,UPI,True,0,2023-07-15,2025-12-31,30,31955.4,0.56,Evening,1,Drama
user_0305,54,Female,Kellystad,Spanish,Tablet,Debit Card,True,0,2022-06-12,2023-02-07,8,8521.44,0.88,Night,3,Comedy
user_0306,48,Female,Randalltown,English,Laptop,Wallet,False,0,2023-11-11,2026-08-27,34,36216.12,0.88,Night,4,Comedy
user_0307,19,Male,North Danielleport,Bengali,Mobile,UPI,True,0,2022-06-22,2024-06-11,24,25564.32,0.94,Night,3,Documentary
user_0308,26,Male,Amandamouth,Telugu,Desktop,Credit Card,False,0,2023-01-08,2024-01-03,12,12782.16,0.53,Night,1,Action
user_0309,69,Female,Nancyborough,Bengali,Mobile,Net Banking,True,0,2022-09-10,2024-06-01,21,22368.78,0.47,Evening,3,Romance
user_0310,41,Male,South Debrabury,English,Tablet,Debit Card,True,0,2022-11-09,2025-07-26,33,35150.94,0.92,Night,4,Thriller
user_0311,45,Female,Baldwinberg,Hindi,Mobile,UPI,True,0,2023-01-11,2024-12-31,24,25564.32,0.53,Evening,2,Drama
user_0312,58,Female,North Michael,Telugu,Laptop,Credit Card,True,0,2023-09-05,2024-03-03,6,6391.08,0.52,Evening,1,Drama
user_0313,52,Female,East Hannahfurt,Marathi,Smart TV,Debit Card,True,0,2024-02-09,2026-10-26,33,35150.94,0.42,Evening,3,Comedy
user_0314,43,Male,West Kevin,Telugu,Smart TV,UPI,True,0,2022-08-28,2023-03-26,7,7456.26,0.99,Evening,3,Comedy
user_0315,33,Female,Kathleenberg,Telugu,Smart TV,UPI,True,0,2022-06-22,2022-10-20,4,4260.72,0.48,Evening,1,Romance
user_0316,62,Female,South Randall,Marathi,Laptop,Credit Card,True,2,2022-05-30,2024-05-19,24,23007.89,0.96,Evening,3,Romance
user_0317,55,Female,Juliefort,Telugu,Laptop,Debit Card,True,0,2023-03-03,2024-05-26,15,15977.7,0.62,Evening,3,Thriller
user_0318,51,Male,Maryfurt,Tamil,Desktop,Net Banking,True,1,2022-09-30,2023-01-28,4,3834.65,0.94,Afternoon,2,Action
user_0319,54,Female,Smithchester,Spanish,Tablet,Credit Card,True,0,2023-03-02,2024-08-23,18,19173.24,0.5,Evening,1,Drama
user_0320,41,Female,Wallaceburgh,Bengali,Laptop,Wallet,True,0,2023-01-27,2023-08-25,7,7456.26,0.58,Evening,1,Thriller
user_0321,69,Female,East Anthonyburgh,Tamil,Laptop,UPI,True,0,2024-04-13,2026-09-30,30,31955.4,0.42,Night,1,Thriller
user_0322,67,Female,East Candice,Marathi,Smart TV,Wallet,True,0,2023-05-27,2025-04-16,23,24499.14,0.94,Night,1,Thriller
user_0323,22,Male,Laurastad,Telugu,Desktop,Debit Card,True,0,2023-12-22,2024-12-16,12,12782.16,0.98,Night,2,Romance
user_0324,55,Male,Christinashire,Marathi,Laptop,Debit Card,True,1,2023-07-26,2025-06-15,23,22049.23,0.78,Night,1,Drama
user_0325,40,Female,Tammyshire,Bengali,Smart TV,Net Banking,True,0,2023-12-26,2025-06-18,18,19173.24,0.64,Evening,2,Drama
user_0326,31,Female,Port Rickeyfort,English,Desktop,Debit Card,True,0,2023-06-12,2025-01-02,19,20238.42,0.43,Evening,3,Drama
user_0327,37,Male,Grantport,Bengali,Laptop,UPI,True,0,2022-07-25,2024-01-16,18,19173.24,0.88,Morning,2,Thriller
user_0328,51,Female,Bondton,Marathi,Desktop,Debit Card,True,0,2022-08-21,2024-12-08,28,29825.04,0.69,Evening,3,Action
user_0329,19,Male,East Scottfurt,Telugu,Laptop,Credit Card,True,0,2022-10-07,2025-01-24,28,29825.04,1.0,Evening,2,Horror
user_0330,69,Male,New Jamesburgh,Tamil,Laptop,Wallet,True,0,2023-08-10,2023-10-09,2,2130.36,0.9,Night,1,Drama
user_0331,64,Male,Heidimouth,Tamil,Smart TV,Wallet,True,0,2023-05-18,2023-06-17,1,1065.18,0.76,Evening,4,Thriller
user_0332,40,Male,Joshuaton,Telugu,Laptop,Net Banking,True,0,2022-09-23,2024-07-14,22,23433.96,0.92,Evening,1,Comedy
user_0333,45,Male,Angieside,English,Laptop,UPI,False,0,2023-12-28,2024-09-23,9,9586.62,0.66,Evening,1,Drama
user_0334,68,Male,Laceyside,Bengali,Smart TV,Debit Card,True,0,2022-12-22,2025-03-11,27,28759.86,0.76,Evening,2,Thriller
user_0335,33,Male,Harrisonborough,Spanish,Desktop,Debit Card,True,0,2023-05-06,2024-12-26,20,21303.6,0.9,Night,1,Comedy
user_0336,35,Male,New Melissaville,Telugu,Smart TV,Credit Card,True,0,2023-07-31,2025-02-20,19,20238.42,0.56,Night,3,Drama
user_0337,34,Male,South Johnfurt,Spanish,Tablet,Debit Card,True,0,2022-11-03,2024-02-26,16,17042.88,0.46,Night,1,Sci-Fi
user_0338,61,Male,South Denise,Spanish,Mobile,Debit Card,True,0,2023-09-19,2024-09-13,12,12782.16,0.7,Evening,1,Thriller
user_0339,51,Female,South Adrian,Telugu,Tablet,Wallet,True,0,2024-04-22,2026-07-11,27,28759.86,0.43,Night,1,Action
user_0340,31,Female,South Kristine,Bengali,Laptop,UPI,True,0,2024-02-09,2026-02-28,25,26629.5,0.9,Evening,4,Drama
user_0341,33,Male,Johnmouth,Tamil,Tablet,UPI,True,0,2023-03-13,2025-03-02,24,25564.32,0.93,Afternoon,1,Drama
user_0342,66,Male,Sharonmouth,Bengali,Mobile,Credit Card,False,0,2022-12-01,2023-08-28,9,9586.62,0.94,Night,1,Thriller
user_0343,57,Male,South Joseph,English,Smart TV,Wallet,True,0,2022-09-10,2024-05-02,20,21303.6,0.57,Afternoon,4,Documentary
user_0344,53,Male,South Brandiport,Tamil,Laptop,Wallet,False,1,2023-07-28,2025-06-17,23,22049.23,0.88,Morning,1,Drama
user_0345,64,Female,North Ashley,Hindi,Desktop,Wallet,True,0,2023-07-04,2023-09-02,2,2130.36,0.79,Night,1,Action
user_0346,23,Male,Lake Desireeport,Marathi,Smart TV,Credit Card,True,0,2023-09-17,2025-07-08,22,23433.96,0.84,Night,2,Drama
user_0347,32,Male,New Joton,Marathi,Smart TV,Credit Card,True,0,2023-09-21,2024-06-17,9,9586.62,0.78,Evening,4,Romance
user_0348,38,Female,Lake Josephside,Spanish,Laptop,Credit Card,True,1,2024-01-02,2025-11-22,23,22049.23,0.65,Night,4,Drama
user_0349,66,Male,North Caseymouth,Spanish,Laptop,Debit Card,True,0,2023-06-05,2024-01-01,7,7456.26,0.88,Night,2,Action
user_0350,28,Female,Feliciaview,Spanish,Laptop,UPI,True,0,2022-06-06,2025-01-21,32,34085.76,0.98,Night,2,Romance
user_0351,33,Female,New Justin,Spanish,Laptop,Credit Card,True,0,2023-03-14,2024-10-04,19,20238.42,0.53,Evening,3,Sci-Fi
user_0352,27,Female,East Maryberg,Spanish,Laptop,Wallet,True,0,2023-05-01,2024-06-24,14,14912.52,0.6,Evening,2,Comedy
user_0353,33,Male,South David,Telugu,Desktop,Credit Card,False,1,2023-02-19,2025-06-08,28,26842.54,0.83,Morning,3,Romance
user_0354,49,Male,Grantfort,Spanish,Tablet,UPI,True,0,2024-03-22,2026-10-08,31,33020.58,0.76,Evening,2,Sci-Fi
user_0355,30,Female,Lake Kimberly,Spanish,Tablet,Credit Card,False,1,2023-12-02,2025-05-25,18,17255.92,0.68,Night,1,Comedy
user_0356,47,Female,Port Anthony,Tamil,Mobile,Net Banking,True,0,2024-04-19,2025-06-13,14,14912.52,0.82,Evening,1,Comedy
user_0357,64,Female,Simonberg,Tamil,Mobile,Debit Card,False,0,2024-04-02,2026-11-18,32,34085.76,0.74,Night,1,Documentary
user_0358,38,Male,South Stanley,Marathi,Desktop,Wallet,True,0,2023-02-23,2024-08-16,18,19173.24,0.74,Night,1,Romance
user_0359,62,Female,Lake Adamchester,Marathi,Mobile,Wallet,True,0,2022-08-26,2025-05-12,33,35150.94,0.44,Afternoon,3,Drama
user_0360,37,Female,Thomasmouth,English,Laptop,UPI,True,0,2022-11-11,2024-08-02,21,22368.78,0.85,Afternoon,1,Drama
user_0361,40,Male,Williamfurt,Hindi,Tablet,Wallet,True,0,2023-06-06,2024-04-01,10,10651.8,0.53,Evening,3,Comedy
user_0362,60,Other,East Kellybury,Bengali,Smart TV,Credit Card,True,1,2022-06-14,2022-11-11,5,4793.31,0.49,Morning,2,Action
user_0363,26,Female,Jonathanside,English,Smart TV,UPI,True,0,2023-05-25,2024-05-19,12,12782.16,0.47,Evening,2,Action
user_0364,57,Female,Port James,Marathi,Desktop,Net Banking,True,0,2024-03-27,2025-02-20,11,11716.98,0.67,Night,3,Romance
user_0365,22,Female,Williamsberg,English,Laptop,Wallet,True,1,2023-02-18,2023-11-15,9,8627.96,0.93,Evening,4,Romance
user_0366,54,Male,Lake Geoffrey,Marathi,Laptop,Net Banking,False,0,2024-04-27,2026-01-17,21,22368.78,0.96,Evening,2,Drama
user_0367,50,Female,North Paulberg,Bengali,Mobile,Net Banking,True,0,2023-03-06,2023-04-05,1,1065.18,0.55,Afternoon,1,Romance
user_0368,39,Male,South Jenniferburgh,Bengali,Tablet,Wallet,True,0,2022-11-21,2023-05-20,6,6391.08,0.51,Evening,1,Comedy
user_0369,35,Male,Barrontown,Hindi,Tablet,Net Banking,True,1,2023-12-03,2026-09-18,34,32594.51,0.54,Night,4,Horror
user_0370,42,Female,North James,Tamil,Tablet,UPI,True,1,2023-04-21,2024-03-16,11,10545.28,0.9,Evening,1,Drama
user_0371,60,Female,Christopherberg,Marathi,Laptop,Debit Card,True,0,2023-03-01,2025-05-19,27,28759.86,0.7,Morning,4,Romance
user_0372,18,Female,Port Marco,Bengali,Laptop,Net Banking,True,0,2023-07-13,2024-11-04,16,17042.88,0.8,Evening,1,Action
user_0373,46,Female,North Jasonshire,English,Smart TV,Wallet,True,1,2024-01-30,2025-09-21,20,19173.24,0.5,Night,2,Drama
user_0374,37,Male,Batesville,Bengali,Desktop,UPI,True,0,2022-10-05,2025-08-20,35,37281.3,0.55,Night,3,Romance
user_0375,31,Female,North Markton,Marathi,Desktop,UPI,True,0,2022-09-11,2022-10-11,1,1065.18,0.64,Night,2,Thriller
user_0376,63,Female,South Andreaton,Spanish,Tablet,Debit Card,True,0,2024-02-06,2025-03-02,13,13847.34,0.57,Evening,4,Romance
user_0377,43,Female,Christineborough,Spanish,Smart TV,Debit Card,False,0,2024-02-20,2024-09-17,7,7456.26,0.43,Night,4,Thriller
user_0378,65,Male,Vazquezfurt,Tamil,Laptop,Credit Card,False,0,2023-01-23,2025-11-08,34,36216.12,1.0,Night,4,Thriller
